"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,,
"1094745627	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/27539	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR		Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									1997-01-26	26	1	1997	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	27539	23A	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Monteiro"," V.de M.			2025-01-19T16:44:45.279Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094743566	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/25437	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Ibiraba (=Icatu)", Santa Cruz, em frente ao povoado de Ibiraba," no caminho para os Brejos.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-10.8	-42.833333							1997-02-24	24	2	1997	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	25437	4819	L.P.de Queiroz	2004-10-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Queiroz"," L.P.de		native	2025-01-19T16:44:44.841Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,
"1094743565	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/25441	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Ibiraba (=Icatu)", Santa Cruz, em frente ao povoado de Ibiraba," no caminho para os Brejos.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-10.8	-42.833333							1997-02-24	24	2	1997	2952724	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	25441	4823	L.P.de Queiroz	2004-10-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Queiroz"," L.P.de		native	2025-01-19T16:44:45.228Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,
"1094743342	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/25230	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Morro da Quixaba.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-12.733333	-39.783333			410.0	0.0			1996-12-14	14	12	1996	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	25230	1892	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Melo"," E.			2025-01-19T16:44:45.189Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094742990	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/24844	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Morro do Agenor ou da Madeira.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-12.716667	-39.7			370.0	60.0			1995-12-17	17	12	1995	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	24844	1408	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Melo"," E.			2025-01-19T16:44:45.179Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094740285	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/22146	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR	Morro do Agenor.	Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54	-12.7	-39.766667			345.0	65.0			1995-11-26	26	11	1995	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	22146	1481	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	FranÃ§a"," F.			2025-01-19T16:44:44.806Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094737096	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/18986	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR		Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									1993-01-11	11	1	1993	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	18986	132	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Bandeira"," F.P.			2025-01-19T16:44:45.083Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1094733390	2e684fd6-09e2-4661-910a-0a188b610c04	https://specieslink.net/guid/204/15250	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne glaziovii (Taub.) Dwyer	Peltogyne glaziovii	(Taub.) Dwyer	BR		Bahia	PRESENT		60545be9-4f28-4245-b4b4-07635c8dfa54									1984-02-17	17	2	1984	2952725	2952724	PRESERVED_SPECIMEN	UEFS	HUEFS	15250	9784	I.Souza & L.P.Queiroz	2015-09-01T00:00:00	CC_BY_4_0	Herbario da Universidade Estadual de Feira de Santana	Pinto"," G.C.P.			2025-01-19T16:44:44.715Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"1090952749	da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa	https://specieslink.net/guid/159/31700	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR		Bahia	PRESENT		06542f02-868b-4651-aed4-1ae6b2eb4eb7									1993-01-11	11	1	1993	2952724	2952724	PRESERVED_SPECIMEN	UFRPE	PEUFR	31700	132	F.P. Bandeira; M.L. Guedes	1993-02-16T00:00:00	CC_BY_4_0	HerbÃ¡rio Professor Vasconcelos Sobrinho	F.P. Bandeira		native	2025-01-19T16:40:13.693Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090949801	da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa	https://specieslink.net/guid/159/23501	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Fazenda Laranjeiras	Pernambuco	PRESENT		06542f02-868b-4651-aed4-1ae6b2eb4eb7									1996-01-10	10	1	1996	2952724	2952724	PRESERVED_SPECIMEN	UFRPE	PEUFR	23501	16			CC_BY_4_0	HerbÃ¡rio Professor Vasconcelos Sobrinho	E. Freire; K. Andrade; M.J. Hora; M.J. Campelo		native	2025-01-19T16:40:01.128Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090949735	da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa	https://specieslink.net/guid/159/23273	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Estrada para a Trilha das Torres	Pernambuco	PRESENT		06542f02-868b-4651-aed4-1ae6b2eb4eb7	-8.625	-37.154167			799.0	0.0			1996-02-23	23	2	1996	2952724	2952724	PRESERVED_SPECIMEN	UFRPE	PEUFR	23273	326	A. LaurÃªnio	1998-01-01T00:00:00	CC_BY_4_0	HerbÃ¡rio Professor Vasconcelos Sobrinho	K. Andrade; E. Freire; M.J. Campelo; R. Nunes		native	2025-01-19T16:40:01.192Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090949732	da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa	https://specieslink.net/guid/159/23382	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Fazenda Laranjeiras	Pernambuco	PRESENT		06542f02-868b-4651-aed4-1ae6b2eb4eb7									1996-12-07	7	12	1996	2952724	2952724	PRESERVED_SPECIMEN	UFRPE	PEUFR	23382	416	R. Barneby	1997-08-01T00:00:00	CC_BY_4_0	HerbÃ¡rio Professor Vasconcelos Sobrinho	A. LaurÃªnio; A.P.S. Gomes; L.F. Figueiredo		native	2025-01-19T16:40:01.407Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090914048	b18aa640-0367-4956-a6a4-5f07141127f1	https://specieslink.net/guid/200/19390	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Estrada vicinal entre Povoado Troncado e Salgado	Pernambuco	PRESENT		6bfada01-036d-455a-b332-081dbe226a05	-8.606277	-37.492027			546.0	0.0			2013-01-22	22	1	2013	2952724	2952724	PRESERVED_SPECIMEN	UNIVASF	HVASF	19390	2349	D.G. Oliveira	2013-09-25T00:00:00	CC_BY_4_0	HerbÃ¡rio Vale do SÃ£o Francisco	V.M. Cotarelli		native	2025-01-19T16:40:03.478Z		INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090897478	b18aa640-0367-4956-a6a4-5f07141127f1	https://specieslink.net/guid/200/2849	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Estrada para Tacaratu.	Pernambuco	PRESENT		6bfada01-036d-455a-b332-081dbe226a05	-9.063888	-38.220888			362.0	0.0			2009-01-15	15	1	2009	2952724	2952724	PRESERVED_SPECIMEN	UNIVASF	HVASF	2849	1806	L.P. Queiroz	2011-05-31T00:00:00	CC_BY_4_0	HerbÃ¡rio Vale do SÃ£o Francisco	J.G. Carvalho-Sobrinho		native	2025-01-19T16:40:03.850Z		INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090503709	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/113219	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Nordeste.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-10.433333	-39.316667							2006-01-12	12	1	2006	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	113219	12057	Sem InformaÃ§Ã£o		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	Guedes"," M. L.		native	2025-01-19T16:43:22.994Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,
"1090481353	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/88061	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Rod. Jussari/Palmira. Entrada ca. 7",5Km percorrendo mais 1,"7Km atÃ© sede da Faz. Teimoso. RPPN Serra do Teimoso. Ãrvore 142.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-15.166667	-39.583333							1998-02-18	18	2	1998	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	88061	1595	P. Fiaschi		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	J. G. Jardim		native	2025-01-19T16:43:22.517Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,
"1090475176	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/81077	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Rod. Jusari/Palmira. Entrada ca. 7","5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Ãrvore 13.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-15.158056	-39.528611							1998-02-21	21	2	1998	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	81077	2231	P. Fiaschi		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	A. M. Amorim		native	2025-01-19T16:43:22.370Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,
"1090458500	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/62509	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Serrata.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450									1993-01-11	11	1	1993	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	62509	132	F. P. Bandeira		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	F. P. Bandeira		native	2025-01-19T16:43:21.984Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090455823	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/59544	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR		Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450									1984-02-17	17	2	1984	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	59544	97	G. C. P. Pinto		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	G. C. P. Pinto		native	2025-01-19T16:43:21.985Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090430407	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/30101	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Estrada IaÃ§Ãº/Itaberaba. 8Km de IaÃ§Ãº.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-12.7	-40.2							1981-12-17	17	12	1981	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	30101	846	I. M. Souza		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	G. P. Lewis		native	2025-01-19T16:43:21.516Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1090412251	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/10391	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	6Km de Filadelfia"," BA-385 p/ ItiÃºba.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-10.75	-40.066667							1974-02-18	18	2	1974	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	10391	16146	H. C. Lima		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	R. M. Harley		native	2025-01-19T16:43:20.617Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,
"1090412215	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/10399	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	4Km a W de CansanÃ§Ã£o"," Rod. p/ ItiÃºba.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-10.666667	-39.533333							1974-02-20	20	2	1974	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	10399	16400	H. C. Lima		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	R. M. Harley		native	2025-01-19T16:43:20.681Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,,,,
"1090411066	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/9102	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora		BR	Rod. Rio/Bahia.	Bahia	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450									1972-12-13	13	12	1972	2952724	2952724	PRESERVED_SPECIMEN	CEPLAC	CEPEC	9102	2565	L. A. Mattos-Silva		CC_BY_4_0	HerbÃ¡rio do Centro de Pesquisas do Cacau	T. S. dos Santos		native	2025-01-19T16:43:20.636Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,,,
"1089170878	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/34328	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Riacho Gangorra	ParaÃ­ba	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171					0.0	0.0			2005-01-18	18	1	2005	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	34328	299	Lima"," IB	2005-11-07T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Lacerda", AV; Barbosa," FM		native	2025-01-18T00:10:59.806Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"1089168141	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/31448	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Riacho Gangorra	ParaÃ­ba	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171					0.0	0.0			2003-01-31	31	1	2003	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	31448	26	Lima"," IB	2005-11-07T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Lacerda", AV; Barbosa," FM		native	2025-01-18T00:11:15.217Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"1089166128	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/29361	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Base da Pedra. Caatinga de lajedo"," substrato arenoso.	ParaÃ­ba	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171	-7.514167	-36.759444			0.0	0.0			2002-02-20	20	2	2002	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	29361	2208	Queiroz"," LP de	2002-12-01T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Barbosa", MR; Agra, MF; Lima," JR		native	2025-01-18T00:10:56.602Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,
"1089161741	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/24430	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR		ParaÃ­ba	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171					0.0	0.0			1999-02-23	23	2	1999	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	24430	931	Lima"," HC	2002-12-05T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Schlindwein"," C		native	2025-01-18T00:11:00.691Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1089161722	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/24424	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR		ParaÃ­ba	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171					0.0	0.0			1999-02-21	21	2	1999	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	24424	923	Lima"," HC	2002-12-05T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Schlindwein"," C		native	2025-01-18T00:11:00.688Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,
"1089144100	c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7	https://specieslink.net/guid/107/528	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	EstaÃ§Ã£o Experimental"," Mata do Tambor.	Pernambuco	PRESENT		f4cf14c8-58db-4947-a93c-e43f2b7fe171					0.0	0.0			1941-11-29	29	11	1941	2952724	2952724	PRESERVED_SPECIMEN	UFPB	JPB	528	JPB528	CÃ³rdula"," E	2013-09-26T00:00:00	CC_BY_4_0	HerbÃ¡rio Lauro Pires Xavier	Xavier"," LP		native	2025-01-18T00:11:05.029Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"1089097866	7741a517-ab3d-4b85-ae58-56322e44c8ce	https://specieslink.net/guid/2/159145	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	6",2km de Rio de Contas na estrada para Jussiape atÃ© o entroncamento com estrada para Marion, e depois 1,"1km em deireÃ§Ã£o a Marion. Beira da estrada.	Bahia	PRESENT		d073b448-6b80-4364-8c38-18d08b88797f	-13.621111	-41.762778			922.0	0.0			2004-01-25	25	1	2004	2952724	2952724	PRESERVED_SPECIMEN	UNICAMP	UEC	159145	55224	Souza"," I	2015-09-01T00:00:00	CC_BY_4_0	HerbÃ¡rio da Universidade Estadual de Campinas	Harley", RM; Giulietti," AM		native	2025-01-12T16:38:51.418Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,
"1089000654	7741a517-ab3d-4b85-ae58-56322e44c8ce	https://specieslink.net/guid/2/29540	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Fazenda CalifÃ³rnia"," Em caatinga hiperxerÃ³fila arbÃ³rea em solo arenoso. Nome vulgar: Pitomba-de-cÃ¡gado.	Sergipe	PRESENT		d073b448-6b80-4364-8c38-18d08b88797f									1982-01-07	7	1	1982	2952724	2952724	PRESERVED_SPECIMEN	UNICAMP	UEC	29540	14272			CC_BY_4_0	HerbÃ¡rio da Universidade Estadual de Campinas	Fonseca"," M		native	2025-01-12T16:38:48.431Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE",,,,,,,,,
"1087072614	1e0f3d99-eb02-4806-b6a4-e903568129ec	https://specieslink.net/guid/155/52999	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne pauciflora		SPECIES	Peltogyne pauciflora Benth.	Peltogyne pauciflora	Benth.	BR	Fazenda PoÃ§o da Ingazeira"," Mata ciliar do Baixo curso do rio SÃ£o Francisco.	Alagoas	PRESENT		b7ea834f-8d60-40ea-ab2c-5057000f0afd	-9.635139	-37.727583			29.0	0.0			2005-02-24	24	2	2005	2952724	2952724	PRESERVED_SPECIMEN	UFPE	UFP	52999	648	CÃ³rdula", E; Bocage," A	2007-03-01T00:00:00	CC_BY_4_0	HerbÃ¡rio UFP - Geraldo Mariz	Coelho"," D		native	2025-01-24T21:30:37.710Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",,,,,,,
