"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,
"864890195	85714c48-f762-11e1-a439-00145eb45e9a	https://herbarium.bgbm.org/object/B100243149	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby		BO	Dpto. Santa Cruz; Prov. Del Sara.		PRESENT		57254bd0-8256-11d8-b7ed-b8a03c50a862									1916-10-30	30	10	1916	3156215	3156215	PRESERVED_SPECIMEN	B	Herbarium Berolinense	B 10 0243149	3111			CC0_1_0		Steinbach","J.			2025-01-21T08:45:48.500Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY",,,,,,,,,
"4526414576	021cf0d3-aae6-417d-8682-ae535d17de89	urn:catalog:catalogo-ucs-brasil:Reserva Extrativista Chico Mendes:NY:NY00865639	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	Angiospermas	BR	Bacia do Rio Purus", Fazenda Nova Olinda, Carreador dos Palmares," ca. 8 km da sede	Acre	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-10.12	-69.22							1993-10-21	21	10	1993	3156215	3156215	PRESERVED_SPECIMEN		New York Botanical Garden	NY00865639	572	P. J. M. Maas; L. W. Chatrou	1996-01-01T00:00:00	CC_BY_4_0	New York Botanical Garden	M. Silveira;			2025-01-01T12:12:26.062Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE",,,,,,,
"4459020887	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/U.1617203	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Floresta Estadual do Antimari"," Colocacao Ilha.	Acre	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862									1991-09-29	29	9	1991	3156215	3156215	PRESERVED_SPECIMEN		Botany	U.1617203	Sothers", CA; Santos," AJB 25	Murray NA		CC0_1_0	Naturalis Biodiversity Center	Sothers CA; Santos AJB			2024-11-01T10:28:01.513Z		",,,,,,,
"4459016904	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/U.1617301	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Sena Madureira; Basin of Rio Purus", Rio Macaua. River descending, 3 m below high water mark. Seringal Universo," Colocacao Cumaru.	Acre	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-8.4275	-71.32472							1994-09-21	21	9	1994	3156215	3156215	PRESERVED_SPECIMEN		Botany	U.1617301	Daly"," DC; et al. 8295	Murray NA		CC0_1_0	Naturalis Biodiversity Center	Daly DC; et al.			2024-11-01T10:28:03.719Z		",,,,,,
"4062184773	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102170348	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	CUZ	Tropicos	102170348	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T18:15:13.398Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"4062157589	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102062070	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Echarate", Socorro," Bosque Primario Intervenido	Cusco	PRESENT	6	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.816667	-72.566667			1757.0				2003-09-26	26	9	2003	3156215	3156215	PRESERVED_SPECIMEN	HUT	Tropicos	102062070	2017	N.A. Murray (OWU)	2021-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gloria Calatayud;E. Suclli;Jim FarfÃ¡n;L. CÃ¡rdenas;Yesenia Vizcardo			2025-01-25T18:16:54.092Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,
"4062120006	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102170346	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	AMAZ	Tropicos	102170346	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T18:15:13.495Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"4061840051	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102726726	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. PalcazÃº. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.	Pasco	PRESENT	5	90fd6680-349f-11d8-aa2d-b8a03c50a862	-10.151944	-75.392222			584.0				2009-09-30	30	9	2009	3156215	3156215	PRESERVED_SPECIMEN	HOXA	Tropicos	102726726	7026	Paul Maas (L)	2013-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	RocÃ­o Rojas;G. Ortiz			2025-01-25T18:15:20.709Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"4061530106	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102170350	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	HUT	Tropicos	102170350	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T18:16:54.094Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,
"4061522449	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102170347	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	USM	Tropicos	102170347	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T18:15:13.590Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,
"4061411046	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102062068	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Echarate", Socorro," Bosque Primario Intervenido	Cusco	PRESENT	6	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.816667	-72.566667			1757.0				2003-09-26	26	9	2003	3156215	3156215	PRESERVED_SPECIMEN	CUZ	Tropicos	102062068	2017	N.A. Murray (OWU)	2021-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gloria Calatayud;E. Suclli;Jim FarfÃ¡n;L. CÃ¡rdenas;Yesenia Vizcardo			2025-01-25T18:16:52.948Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,
"4061134177	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102726725	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. PalcazÃº. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.	Pasco	PRESENT	5	90fd6680-349f-11d8-aa2d-b8a03c50a862	-10.151944	-75.392222			584.0				2009-09-30	30	9	2009	3156215	3156215	PRESERVED_SPECIMEN	HUT	Tropicos	102726725	7026	Paul Maas (L)	2013-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	RocÃ­o Rojas;G. Ortiz			2025-01-25T18:15:20.756Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION",,,,,,,,,,
"4060970456	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:102452939	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Distrito KosÃ±ipata. Quebrada Sacharacayo. Bosque primario sobre colina.	Cusco	PRESENT	2	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.875	-71.49083			544.0				2007-10-30	30	10	2007	3156215	3156215	PRESERVED_SPECIMEN	CUZ	Tropicos	102452939	33026	P.J.M. Maas & G.E. Schatz	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Rodolfo VÃ¡squez;Christopher Davidson;Sharon R. Christoph;Jim FarfÃ¡n;E. Suclli;A. PeÃ±a Cruz			2025-01-25T18:16:58.929Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,,,,,,,,
"4032087717	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:102062069	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Echarate", Socorro," Bosque Primario Intervenido	Cusco	PRESENT	6	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.816667	-72.566667			1757.0				2003-09-26	26	9	2003	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	102062069	2017	N.A. Murray (OWU)	2021-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gloria Calatayud;E. Suclli;Jim FarfÃ¡n;L. CÃ¡rdenas;Yesenia Vizcardo			2025-01-25T19:30:22.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,
"4031705832	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:102726724	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. PalcazÃº. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.	Pasco	PRESENT	5	90fd6680-349f-11d8-aa2d-b8a03c50a862	-10.151944	-75.392222			584.0				2009-09-30	30	9	2009	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	102726724	7026	Paul Maas (L)	2013-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	RocÃ­o Rojas;G. Ortiz			2025-01-25T19:30:28.517Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"4031635163	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:102452940	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Distrito KosÃ±ipata. Quebrada Sacharacayo. Bosque primario sobre colina.	Cusco	PRESENT	2	90fd6680-349f-11d8-aa2d-b8a03c50a862	-12.875	-71.49083			544.0				2007-10-30	30	10	2007	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	102452940	33026	P.J.M. Maas & G.E. Schatz	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Rodolfo VÃ¡squez;Christopher Davidson;Sharon R. Christoph;Jim FarfÃ¡n;E. Suclli;A. PeÃ±a Cruz			2025-01-25T19:30:26.946Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,,,
"4031573424	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:102170349	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	PE	Dist. Mazuco", Puerto Maldonado," Bosque Secundario.	Madre de Dios	PRESENT	10	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.04583	-70.34444			400.0				2004-10-15	15	10	2004	3156215	3156215	PRESERVED_SPECIMEN	MO	Tropicos	102170349	4132	P. Maas & H. Maas (WAG)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Luis Valenzuela G.;E. Suclli;V. Chama;J. Latorre			2025-01-25T19:28:11.155Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,,,,,
"3710532409	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L%20%200298981	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Brazil. Acre", Mun. Rio Branco: Parque Zoobotanico, Universidade Federal do Acre," near Viveiro (nursery) and along Estrada do Seringueiro trail.	Acre	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	-9.95	-67.86667							2001-10-31	31	10	2001	3156215	3156215	PRESERVED_SPECIMEN		Botany	L  0298981	Maas"," PJM; et al. 9264			CC0_1_0	Naturalis Biodiversity Center	Maas PJM; et al.			2024-11-01T10:28:04.481Z		",,,,,,
"2997901251	a185d0c4-1a12-45c1-a729-2a7b058b528d	2430314	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Rio TarauacÃ¡", river at low water. Seringal Universo," ColocaÃ§ao Cumaru.	Acre	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-8.423056	-71.314722							1994-09-21	21	9	1994	3156215	3156215	PRESERVED_SPECIMEN	NY	NY	NY00710096	8295	N. A. Murray	2004-06-06T00:00:00	CC_BY_4_0	NY	D. C. Daly			2024-01-25T12:00:17.156Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,,
"2997377502	a185d0c4-1a12-45c1-a729-2a7b058b528d	2435703	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Bacia do Rio Purus", Fazenda Nova Olinda, Carreador dos Palmares," ca. 8 km da sede	Acre	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-10.12	-69.22							1993-10-21	21	10	1993	3156215	3156215	PRESERVED_SPECIMEN	NY	NY	NY00865639	572	P. J. M. Maas; L. W. Chatrou	1996-01-01T00:00:00	CC_BY_4_0	NY	M. Silveira			2024-01-25T12:00:17.433Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,
"2997374504	a185d0c4-1a12-45c1-a729-2a7b058b528d	2435701	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	""Floresta Estadual de Antimari", ColocaÃ§ao Ilha," Tipologia """"D""	Acre	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-9.830833	-67.951944							1991-09-29	29	9	1991	3156215	3156215	PRESERVED_SPECIMEN	NY	NY	NY00865637	25	N. A. Murray	1995-01-01T00:00:00	CC_BY_4_0	NY	C. A. Sothers			2024-01-25T12:00:17.292Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,,
"2997371226	a185d0c4-1a12-45c1-a729-2a7b058b528d	2430336	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Porcelia	Porcelia ponderosa		SPECIES	Porcelia ponderosa (Rusby) Rusby	Porcelia ponderosa (Rusby) Rusby	(Rusby) Rusby	BR	Rio Purus", left bank," ColocaÃ§ao Santa Helena; trail to Rio Envira.	Acre	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-9.13	-70.176944							2001-10-26	26	10	2001	3156215	3156215	PRESERVED_SPECIMEN	NY	NY	NY00710137	11109	P. J. M. Maas		CC_BY_4_0	NY	D. C. Daly			2024-01-25T12:00:17.106Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,,,,
