"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,
"3308286366	8016518a-f762-11e1-a439-00145eb45e9a	c62b54de4884381f715bedcebea5b646	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	7 Km al SO de Valladolid"," sobre el camino a Dzitnup	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.658333	-88.247222	70.0						1985-06-29	29	6	1985	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	341357		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Cabrera; H. de Cabrera			2024-04-11T20:16:35.280Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3308264528	8016518a-f762-11e1-a439-00145eb45e9a	6ea0234f136b80351ef3ebf47a39d575	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	YucatÃ¡n: Woods on limestone 1 mi SW of ChichimilÃ¡"," YucatÃ¡n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.617	-88.25	70.0		25.0				1972-08-04	4	8	1972	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	268394		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Grady L. Webster; Stevens Lynch			2024-04-11T20:16:15.779Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3308190069	8016518a-f762-11e1-a439-00145eb45e9a	aa8d68616648d6ab84360dcdcc44977a	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Izamal"," YucatÃ¡n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862									1913-07		7	1913	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	20655		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	G. F. Gaumer			2024-04-11T20:16:28.996Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3308153530	8016518a-f762-11e1-a439-00145eb45e9a	94ed74497be2418da36cb366eedcc0e2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	1 km al N de la hacienda ChunkanÃ¡n"," en las inmediaciones del cenote ChasinikchÃ© ('Hormigo del Ã¡rbol rojo')	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.71722	-89.29667	70.0						2005-09-20	20	9	2005	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	1387429				CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Balam; G. Carnevali; D. Angulo			2024-04-11T20:17:50.052Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3308137328	8016518a-f762-11e1-a439-00145eb45e9a	8e305e8c1d1d341bcfec9e3be299173d	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	1 Km al sur de SamulÃ¡.	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.8	-90.55	80.0		40.0				2003-09-14	14	9	2003	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	1339597		C. GutiÃ©rrez B.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Celso GutiÃ©rrez BÃ¡ez			2024-04-11T20:16:23.085Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3308013451	8016518a-f762-11e1-a439-00145eb45e9a	4666a3ce8e9d09e4a736d68b233c8ef4	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Playa Bonita", 2 km suroeste de Lerma, Mpio. Campeche," Campeche	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.79167	-90.61667	80.0		0.0				2001-09-05	5	9	2001	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	1041434		C. Gtz.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Celso GutiÃ©rrez BÃ¡ez			2024-04-11T20:16:07.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"3308007891	8016518a-f762-11e1-a439-00145eb45e9a	a090dadb654f8c0c08131777ac883b76	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	A 6 km. al E de La Mancolona.	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.81417	-89.23444	80.0		171.0				2002-08-21	21	8	2002	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	1046515		E. MartÃ­nez S.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. MartÃ­nez S.; D. Ãlvarez; J. P. Abascal; C. H. Ramos			2024-04-11T20:17:58.427Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3307931030	8016518a-f762-11e1-a439-00145eb45e9a	9d729b034be6d010f362b2e494856166	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Puente Papagayo", 10 km al S de Nueva Vida," Km. 25 de la carretera Xpujil-Campeche.	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.73528	-89.39472	80.0		240.0				1998-07-13	13	7	1998	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	902325		E. M. Lira		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. M. Lira; J. LÃ³pez; J. L. Castelo			2024-04-11T20:16:31.149Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",
"3307920613	8016518a-f762-11e1-a439-00145eb45e9a	bf3ed30a462b3e7c850df38e7ab1320f	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Zona arqueolÃ³gica de YaxchilÃ¡n", Mpio. de Ocosingo," Chiapas	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.89822	-90.96458	90.0		130.0				1998-08-21	21	8	1998	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	866296		E. MartÃ­nez S.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	AndrÃ©s Valle DomÃ©nech			2024-04-11T20:16:32.457Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",
"3307866635	8016518a-f762-11e1-a439-00145eb45e9a	abfb4ee5df2cb40337bb2c15997ccdf4	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Pomuch camino hacia Isla Jaina.	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.20556	-90.29444	80.0		6.0				1985-07-26	26	7	1985	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	698512		J. C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. Chan			2024-04-11T20:18:00.613Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3307853053	8016518a-f762-11e1-a439-00145eb45e9a	6ddcecfb4dc69b0f05dfa8c2b14ad88d	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	6 km al W de HunucmÃ¡", Mpio. de HunucmÃ¡," YucatÃ¡n	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.13194	-90.01111	70.0						1995-09-02	2	9	1995	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	681431		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡; R. DurÃ¡n; L. RodrÃ­guez			2024-04-11T20:17:37.548Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",
"3307840215	8016518a-f762-11e1-a439-00145eb45e9a	2e1876d8add38e2b1695c835131fbff3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	San Pedro", 4 km al E de la desviaciÃ³n LÃ¡zaro CÃ¡rdenas, Quintana Roo," MÃ©xico	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.97778	-87.46389	70.0						1992-07-12	12	7	1992	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	683197				CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. MÃ©ndez; R. DurÃ¡n; P. SimÃ¡			2024-04-11T20:17:26.607Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"3307818580	8016518a-f762-11e1-a439-00145eb45e9a	3d5a0294fa539cb79f61ab29268d7b89	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	En la orilla de la carretera de DzitÃ¡s rumbo a Piste", Mpio. de DzitÃ¡s, YucatÃ¡n," MÃ©xico	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.783	-88.567	70.0		22.0				1983-09-24	24	9	1983	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	593017		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ucan; R. Terborgh; M. Poot			2024-04-11T20:16:06.458Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"3307800803	8016518a-f762-11e1-a439-00145eb45e9a	4c6378b28391dd5a4b7a554f52481fc7	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	20 Km al O de Majahual	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.863889	-87.819444	80.0						1983-08-29	29	8	1983	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	580751		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. DurÃ¡n; I. Olmsted			2024-04-11T20:16:09.519Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3307747310	8016518a-f762-11e1-a439-00145eb45e9a	589217671012bbdb7a6508bd2b362acc	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	12 Km al E de Conhuas"," sobre la carretera Chetumal-Francisco EscÃ¡rcega	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.520833	-89.809722	80.0						1984-08-01	1	8	1984	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	436580		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Cabrera; H. de Cabrera			2024-04-11T20:16:11.056Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3307743648	8016518a-f762-11e1-a439-00145eb45e9a	bcbe8f164f8fd08038723215b9965144	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	15 Km de Chemax"," Ejido Sisbichen	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.763333	-87.863333	70.0						1986-08-20	20	8	1986	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	426426		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	JosÃ© Angel Aguilar Zepeda; Soledad Diez MartÃ­nez y Day			2024-04-11T20:18:04.333Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3307740778	8016518a-f762-11e1-a439-00145eb45e9a	f0b4141e528b82a665aa3148e41790be	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Pto. Morelos"," JardÃ­n BotÃ¡nico	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.833	-86.883	70.0		3.0				1983-08-11	11	8	1983	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	399441		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	S. Escalante			2024-04-11T20:16:47.828Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3307711761	8016518a-f762-11e1-a439-00145eb45e9a	086e7b18393bf594efc7ce910b2d194e	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	22 Km al E de Carrillo Puerto"," rumbo a VigÃ­a Chico	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.686667	-87.856389	80.0						1982-09-20	20	9	1982	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	349358		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Cabrera; H. de Cabrera			2024-04-11T20:17:10.860Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,
"3307685893	8016518a-f762-11e1-a439-00145eb45e9a	85f1ce45f2a56fa94aeebc82cb813fe8	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Brecha 3 km al N Crema de Xel-Ha rumbo al Cenote	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.347222	-87.35	70.0						1980-09-11	11	9	1980	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	276102		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	O. TÃ©llez; E. Cabrera; L. Rico			2024-04-11T20:16:22.030Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3307587122	8016518a-f762-11e1-a439-00145eb45e9a	d362cd7e384c201545df40a64b112f70	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Izamal.	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862									1913-07		7	1913	8151353	8151353	PRESERVED_SPECIMEN	IBUNAM	MEXU	20663		R. DurÃ¡n G.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Geo. F. Gaumer			2024-04-11T20:16:42.060Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",,,
"3125140530	9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07	525CF914-C532-4C38-B7F9-C88006F8625F	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & E. G. Baker	GT	La Libertad and vicinity	Peten	PRESENT		8a471700-4ce8-11db-b80e-b8a03c50a862									1934-08-10	10	8	1934	8151353	8151353	PRESERVED_SPECIMEN	SD			s.n.			CC_BY_NC_4_0		Mercedes Aguilar H.			2025-01-14T22:54:42.063Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,,,
"2629603070	98c51784-da02-4f0e-81a4-f3635cb3cba7	b0693474b921421b9f7c0b3c36bdbf9e	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	1 km al N de la hacienda ChunkanÃ¡n"," en las inmediaciones del cenote ChasinikchÃ© (hormiga del Ã¡rbol rojo)	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.717222	-89.296667			14.0				2005-09-20	20	9	2005	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	XAL0142369		NO DISPONIBLE		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Balam-NarvÃ¡ez; G. Carnevali F.; D. Angulo P.			2024-01-25T11:35:28.577Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"2629583461	98c51784-da02-4f0e-81a4-f3635cb3cba7	7c67d332aae256c93ce0563f13239e84	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	2 km al S de SamulÃ¡	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.8	-90.541667	80.0		15.0				2001-08-16	16	8	2001	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	XAL0111484		C. GutiÃ©rrez-BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez-BÃ¡ez			2024-01-25T11:35:23.100Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
